,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
115,AAPL230519C00095000,2023-05-01 15:58:35+00:00,95.0,74.96,70.8,73.3,0.0,0.0,1.0,1987,1.5791036669921872,True,REGULAR,USD
116,AAPL230519C00100000,2023-05-01 13:38:46+00:00,100.0,70.83,66.75,68.15,1.3300018,1.9136717,3.0,2816,0.500005,True,REGULAR,USD
117,AAPL230519C00105000,2023-04-20 19:04:31+00:00,105.0,61.62,62.2,62.85,0.0,0.0,1.0,1205,0.9082040429687499,True,REGULAR,USD
118,AAPL230519C00110000,2023-04-28 13:48:33+00:00,110.0,58.35,57.3,58.1,0.0,0.0,2.0,1909,0.9785158398437501,True,REGULAR,USD
119,AAPL230519C00115000,2023-04-28 19:54:40+00:00,115.0,54.45,52.55,53.1,0.0,0.0,1.0,1366,0.9511723632812499,True,REGULAR,USD
120,AAPL230519C00120000,2023-05-03 19:59:28+00:00,120.0,47.73,47.55,47.85,-0.86999893,-1.7901214,23.0,2163,0.799806689453125,True,REGULAR,USD
121,AAPL230519C00125000,2023-05-03 17:45:37+00:00,125.0,45.14,42.3,42.9,1.6899986,3.889525,5.0,3163,0.65820654296875,True,REGULAR,USD
122,AAPL230519C00130000,2023-05-03 19:49:48+00:00,130.0,37.5,37.45,38.2,-0.5299988,-1.3936335,10.0,5277,0.6806672558593752,True,REGULAR,USD
123,AAPL230519C00135000,2023-05-03 19:46:53+00:00,135.0,32.83,32.65,32.95,-1.3199997,-3.865299,18.0,7463,0.58789474609375,True,REGULAR,USD
124,AAPL230519C00140000,2023-05-03 19:46:41+00:00,140.0,27.9,27.4,28.1,-1.3900013,-4.7456512,43.0,8918,0.5786174951171875,True,REGULAR,USD
125,AAPL230519C00145000,2023-05-03 19:15:10+00:00,145.0,24.28,22.5,23.3,0.12000084,0.4966922,27.0,13947,0.5241746801757812,True,REGULAR,USD
126,AAPL230519C00150000,2023-05-03 19:51:50+00:00,150.0,18.29,17.75,18.55,-0.8999996,-4.6899405,243.0,22097,0.46533737792968755,True,REGULAR,USD
127,AAPL230519C00152500,2023-05-03 19:51:16+00:00,152.5,15.78,15.5,16.2,-1.2200003,-7.176472,73.0,251,0.4338435522460938,True,REGULAR,USD
128,AAPL230519C00155000,2023-05-03 19:51:50+00:00,155.0,13.62,13.55,14.1,-0.9899998,-6.7761793,176.0,24084,0.42529871582031253,True,REGULAR,USD
129,AAPL230519C00157500,2023-05-03 19:58:58+00:00,157.5,11.6,11.45,11.7,-1.1999998,-9.374998,24.0,243,0.3794007373046875,True,REGULAR,USD
130,AAPL230519C00160000,2023-05-03 19:58:58+00:00,160.0,9.57,9.5,9.7,-0.8800001,-8.421054,686.0,23807,0.36463037719726565,True,REGULAR,USD
131,AAPL230519C00162500,2023-05-03 19:59:58+00:00,162.5,7.8,7.65,7.9,-0.6899996,-8.127204,75.0,636,0.35510898803710933,True,REGULAR,USD
132,AAPL230519C00165000,2023-05-03 19:59:49+00:00,165.0,6.1,6.05,6.2,-0.55999994,-8.408408,1411.0,33345,0.340826904296875,True,REGULAR,USD
133,AAPL230519C00167500,2023-05-03 19:59:55+00:00,167.5,4.65,4.6,4.7,-0.4499998,-8.823526,1157.0,9937,0.32776551147460936,False,REGULAR,USD
134,AAPL230519C00170000,2023-05-03 19:59:57+00:00,170.0,3.4,3.35,3.45,-0.30999994,-8.355793,8663.0,42012,0.31763377685546873,False,REGULAR,USD
135,AAPL230519C00172500,2023-05-03 19:59:52+00:00,172.5,2.37,2.35,2.43,-0.20000005,-7.782103,3385.0,9698,0.3083565258789062,False,REGULAR,USD
136,AAPL230519C00175000,2023-05-03 19:59:59+00:00,175.0,1.62,1.6,1.64,-0.09000003,-5.2631598,10222.0,50728,0.30054410400390624,False,REGULAR,USD
137,AAPL230519C00177500,2023-05-03 19:59:48+00:00,177.5,1.07,0.96,1.09,0.01000011,0.9434066,2933.0,4638,0.29688203124999996,False,REGULAR,USD
138,AAPL230519C00180000,2023-05-03 19:59:59+00:00,180.0,0.69,0.67,0.69,0.04000002,6.1538496,54931.0,31417,0.29273168212890616,False,REGULAR,USD
139,AAPL230519C00182500,2023-05-03 19:59:18+00:00,182.5,0.44,0.39,0.44,0.050000012,12.820517,625.0,3259,0.29273168212890616,False,REGULAR,USD
140,AAPL230519C00185000,2023-05-03 19:59:47+00:00,185.0,0.28,0.24,0.29,0.049999997,21.739128,9886.0,57394,0.29688203124999996,False,REGULAR,USD
141,AAPL230519C00187500,2023-05-03 19:59:33+00:00,187.5,0.19,0.16,0.19,0.049999997,35.714283,1873.0,150,0.3007882421875,False,REGULAR,USD
142,AAPL230519C00190000,2023-05-03 19:59:32+00:00,190.0,0.13,0.1,0.13,0.029999994,29.999992,826.0,15811,0.30762411132812495,False,REGULAR,USD
143,AAPL230519C00192500,2023-05-03 19:59:56+00:00,192.5,0.1,0.09,0.1,0.020000003,25.000006,102.0,171,0.32031929687499994,False,REGULAR,USD
144,AAPL230519C00195000,2023-05-03 19:57:49+00:00,195.0,0.06,0.05,0.07,0.009999998,19.999996,207.0,3244,0.327155166015625,False,REGULAR,USD
145,AAPL230519C00200000,2023-05-03 19:55:56+00:00,200.0,0.04,0.03,0.05,0.0,0.0,309.0,6764,0.35547519531249994,False,REGULAR,USD
146,AAPL230519C00205000,2023-05-03 19:33:48+00:00,205.0,0.03,0.01,0.03,0.01,50.0,1.0,1557,0.37500625,False,REGULAR,USD
147,AAPL230519C00210000,2023-05-03 18:29:31+00:00,210.0,0.01,0.0,0.02,0.0,0.0,501.0,3009,0.39453730468750003,False,REGULAR,USD
148,AAPL230519C00215000,2023-05-02 14:02:10+00:00,215.0,0.02,0.0,0.02,0.0,0.0,2.0,1741,0.4335994140625,False,REGULAR,USD
149,AAPL230519C00220000,2023-05-01 13:30:07+00:00,220.0,0.01,0.0,0.02,0.0,0.0,1.0,415,0.4687553125,False,REGULAR,USD
150,AAPL230519C00225000,2023-04-19 19:13:31+00:00,225.0,0.01,0.0,0.01,0.0,0.0,1.0,420,0.4687553125,False,REGULAR,USD
151,AAPL230519C00230000,2023-04-19 15:44:17+00:00,230.0,0.01,0.0,0.01,0.0,0.0,1.0,168,0.500005,False,REGULAR,USD
152,AAPL230519C00235000,2023-05-03 14:05:08+00:00,235.0,0.01,0.0,0.01,0.0,0.0,1.0,252,0.500005,False,REGULAR,USD
153,AAPL230519C00240000,2023-03-08 14:51:05+00:00,240.0,0.01,0.0,0.03,0.0,0.0,4.0,364,0.57812921875,False,REGULAR,USD
154,AAPL230519C00245000,2023-04-04 19:07:24+00:00,245.0,0.03,0.0,0.01,0.0,0.0,2.0,58,0.5625043750000001,False,REGULAR,USD
155,AAPL230519C00250000,2023-04-28 15:55:07+00:00,250.0,0.01,0.0,0.01,0.0,0.0,5.0,153,0.57812921875,False,REGULAR,USD
156,AAPL230519C00255000,2023-03-22 18:02:35+00:00,255.0,0.01,0.0,0.01,0.0,0.0,9.0,164,0.6093789062500001,False,REGULAR,USD
157,AAPL230519C00260000,2023-03-24 15:46:43+00:00,260.0,0.01,0.0,0.01,0.0,0.0,10.0,554,0.6250037500000001,False,REGULAR,USD
158,AAPL230519C00270000,2023-02-24 20:45:19+00:00,270.0,0.02,0.0,0.02,0.0,0.0,1.0,558,0.7187528125,False,REGULAR,USD
159,AAPL230519C00280000,2023-04-18 16:04:24+00:00,280.0,0.01,0.0,0.01,0.0,0.0,10.0,280,0.7187528125,False,REGULAR,USD
160,AAPL230519C00290000,2023-04-06 19:46:26+00:00,290.0,0.02,0.0,0.01,0.0,0.0,1.0,12,0.7812521875,False,REGULAR,USD
161,AAPL230519C00300000,2023-04-28 14:22:16+00:00,300.0,0.01,0.0,0.01,0.0,0.0,1.0,149,0.8125018749999999,False,REGULAR,USD
162,AAPL230526C00095000,2023-04-12 14:07:07+00:00,95.0,66.85,72.1,74.55,0.0,0.0,,10,1.3364290991210934,True,REGULAR,USD
163,AAPL230526C00100000,2023-05-03 14:51:31+00:00,100.0,70.0,67.1,67.9,4.5,6.870229,2.0,9,0.79687703125,True,REGULAR,USD
164,AAPL230526C00115000,2023-04-21 13:39:47+00:00,115.0,51.24,52.25,53.25,0.0,0.0,2.0,3,0.7695335546875001,True,REGULAR,USD
